Under Suspicion, 2000, 15 Nov 2000, English, 110, John Wainwright (book)  Claude Miller  Jean Herman  Michel Audiard  Tom Provost (screenplay)  W. Peter Iliff (screenplay), Stephen Hopkins, 6.5, R, tt0164212, 16959, Crime  Drama  Thriller, 2 nominations.
Autumn in New York, 2000, 11 Aug 2000, English, 103, Allison Burnett, Joan Chen, 5.5, PG-13, tt0174480, 18605, Drama, 1 nomination.
Sunset Strip, 2000, 18 Aug 2000, English, 90, Randall Jahnson (story)  Randall Jahnson (screenplay)  Russell DeGrazier (screenplay), Adam Collis, 5.7, R, tt0178050, 1173, Comedy  Drama, N/A
Thomas and the Magic Railroad, 2000, 26 Jul 2000, English, 85, Britt Allcroft  Rev. W. Awdry (books), Britt Allcroft, 3.5, G, tt0205461, 2624, Adventure  Comedy  Drama, 2 nominations.
In the Mood for Love, 2000, 29 Sep 2000, Cantonese, 98, Kar Wai Wong, Kar Wai Wong, 8.1, PG, tt0118694, 65441, Drama  Romance, Nominated for 1 BAFTA Film Award. Another 48 wins & 31 nominations.
The Adventures of Rocky & Bullwinkle, 2000, 30 Jun 2000, English, 92, Jay Ward (characters)  Kenneth Lonergan, Des McAnuff, 4.1, PG, tt0131704, 15697, Animation  Adventure  Comedy, 2 wins & 4 nominations.
Bamboozled, 2000, 23 Feb 2001, English, 135, Spike Lee, Spike Lee, 6.4, R, tt0215545, 8267, Comedy  Drama  Music, 1 win & 9 nominations.
You Can Count on Me, 2000, 16 Nov 2000, English, 111, Kenneth Lonergan, Kenneth Lonergan, 7.7, R, tt0203230, 20588, Drama, Nominated for 2 Oscars. Another 39 wins & 31 nominations.
Hamlet, 2000, 12 Jul 2000, English, 112, William Shakespeare (play)  Michael Almereyda (screen adaptation), Michael Almereyda, 6.0, R, tt0171359, 7658, Drama  Romance  Thriller, 1 win & 2 nominations.
Saving Grace, 2000, 1 Sep 2000, English, 93, Mark Crowdy (story)  Craig Ferguson (screenplay)  Mark Crowdy (screenplay), Nigel Cole, 6.9, R, tt0195234, 14375, Comedy  Crime, Nominated for 1 Golden Globe. Another 4 wins & 8 nominations.
Bounce, 2000, 17 Nov 2000, English, 106, Don Roos, Don Roos, 5.7, PG-13, tt0186894, 16246, Drama  Romance, 2 wins & 2 nominations.
Gangster No. 1, 2000, 9 Jun 2000, English, 103, Johnny Ferguson (screenplay)  Louis Mellis (original screenplay)  David Scinto (original screenplay), Paul McGuigan, 6.8, R, tt0210065, 10382, Crime  Drama  Thriller, 1 win & 9 nominations.
Duets, 2000, 15 Sep 2000, English, 112, John Byrum, Bruce Paltrow, 6.0, R, tt0134630, 7753, Comedy  Drama  Music, 1 nomination.
Gossip, 2000, 21 Apr 2000, English, 90, Gregory Poirier (story)  Gregory Poirier (screenplay)  Theresa Rebeck (screenplay), Davis Guggenheim, 5.9, R, tt0176783, 11846, Drama  Mystery  Thriller, 3 nominations.
Pollock, 2000, 18 May 2001, English, 122, Steven Naifeh (book)  Gregory White Smith (book)  Barbara Turner (screenplay)  Susan Emshwiller (screenplay), Ed Harris, 7.0, R, tt0183659, 21493, Biography  Drama, Won 1 Oscar. Another 3 wins & 8 nominations.
Book of Shadows: Blair Witch 2, 2000, 27 Oct 2000, English, 90, Daniel Myrick (characters)  Eduardo Sánchez (characters)  Dick Beebe  Joe Berlinger, Joe Berlinger, 4.0, R, tt0229260, 27166, Horror  Mystery  Thriller, 2 wins & 5 nominations.
Girlfight, 2000, 23 Nov 2000, English, 110, Karyn Kusama, Karyn Kusama, 6.9, R, tt0210075, 7690, Drama  Sport, 15 wins & 16 nominations.
Highlander: Endgame, 2000, 1 Sep 2000, English, 87, Gregory Widen (characters)  Eric Bernt (story)  Gillian Horvath (story)  William N. Panzer (story)  Joel Soisson (screenplay), Douglas Aarniokoski, 4.5, R, tt0144964, 15017, Action  Adventure  Fantasy, N/A
The Contender, 2000, 13 Oct 2000, English, 126, Rod Lurie, Rod Lurie, 7.0, R, tt0208874, 19446, Drama  Thriller, Nominated for 2 Oscars. Another 1 win & 19 nominations.
All the Pretty Horses, 2000, 25 Dec 2000, English, 116, Cormac McCarthy (novel)  Ted Tally (screenplay), Billy Bob Thornton, 5.8, PG-13, tt0149624, 10755, Drama  Romance  Western, Nominated for 1 Golden Globe. Another 2 wins & 12 nominations.
I Dreamed of Africa, 2000, 5 May 2000, English, 114, Kuki Gallmann (book)  Paula Milne (screenplay)  Susan Shilliday (screenplay), Hugh Hudson, 5.5, PG-13, tt0167203, 3510, Adventure  Drama  Romance, 1 nomination.
Kevin & Perry Go Large, 2000, 21 Apr 2000, English, 82, Harry Enfield (screenplay)  Dave Cummings (screenplay), Ed Bye, 5.3, R, tt0205177, 9087, Comedy  Music, 1 nomination.
Bait, 2000, 15 Sep 2000, English, 119, Andrew Scheinman  Adam Scheinman  Tony Gilroy, Antoine Fuqua, 5.7, R, tt0211938, 8313, Action  Crime  Thriller, N/A
Woman on Top, 2000, 22 Sep 2000, English, 92, Vera Blasi, Fina Torres, 5.2, R, tt0206420, 7947, Comedy  Fantasy  Romance, 2 nominations.
Ordinary Decent Criminal, 2000, 7 Jan 2000, English, 93, Gerard Stembridge, Thaddeus O'Sullivan, 6.4, R, tt0160611, 10733, Comedy  Crime, N/A
Spotlight on Location: Snow Falling on Cedars, 2000, N/A, English, N/A, Laurent Bouzereau, Laurent Bouzereau, 6.4, N/A, tt0283922, 28, Documentary, N/A
Hera Pheri, 2000, 31 Mar 2000, Hindi, 156, Siddique (story)  Lal (story)  Neeraj Vora (dialogue)  Neeraj Vora (screenplay)  Anand S. Vardhan (story), Priyadarshan, 8.5, N/A, tt0242519, 17878, Comedy  Crime  Thriller, 5 wins & 3 nominations.
Nurse Betty, 2000, 8 Sep 2000, English, 110, John C. Richards (story)  John C. Richards (screenplay)  James Flamberg (screenplay), Neil LaBute, 6.3, R, tt0171580, 29172, Comedy  Crime  Drama, Won 1 Golden Globe. Another 5 wins & 13 nominations.
Essex Boys, 2000, 14 Jul 2000, English, 102, Jeff Pope  Terry Winsor, Terry Winsor, 6.1, R, tt0191996, 2806, Crime  Thriller, N/A
The Million Dollar Hotel, 2000, 10 Feb 2000, English, 122, Bono (story)  Nicholas Klein (screenplay)  Nicholas Klein (story), Wim Wenders, 5.9, R, tt0120753, 17625, Drama  Mystery  Thriller, 1 win & 4 nominations.
Beautiful, 2000, 29 Sep 2000, English, 112, Jon Bernstein, Sally Field, 5.3, PG-13, tt0210567, 3112, Drama  Comedy, 1 nomination.
Hanging Up, 2000, 18 Feb 2000, English, 94, Delia Ephron (book)  Delia Ephron (screenplay)  Nora Ephron (screenplay), Diane Keaton, 4.7, PG-13, tt0162983, 9439, Comedy  Drama, 2 wins.
Dr. T and the Women, 2000, 13 Oct 2000, English, 122, Anne Rapp, Robert Altman, 4.6, R, tt0205271, 14838, Comedy  Drama  Romance, 2 nominations.
Bless the Child, 2000, 11 Aug 2000, English, 107, Cathy Cash Spellman (novel)  Thomas Rickman (screenplay)  Clifford Green (screenplay)  Ellen Green (screenplay), Chuck Russell, 5.0, R, tt0163983, 11489, Crime  Drama  Horror, 1 win & 4 nominations.
Small Time Crooks, 2000, 19 May 2000, English, 94, Woody Allen, Woody Allen, 6.7, PG, tt0196216, 28291, Comedy  Crime, Nominated for 1 Golden Globe. Another 1 win & 3 nominations.
Gun Shy, 2000, 4 Feb 2000, English, 101, Eric Blakeney, Eric Blakeney, 5.7, R, tt0171356, 5651, Comedy  Crime  Romance, N/A
Dancing at the Blue Iguana, 2000, 11 Oct 2001, English, 123, Michael Radford (screenplay)  David Linter (screenplay), Michael Radford, 5.8, R, tt0217355, 3034, Drama  Mystery, 2 wins & 1 nomination.
Hey Ram, 2000, 18 Feb 2000, Tamil, 186, Kamal Haasan  Manohar Shyam Joshi (Hindi dialogue), Kamal Haasan, 8.1, N/A, tt0222012, 6268, Drama  History, 5 wins & 7 nominations.
What Planet Are You From?, 2000, 3 Mar 2000, English, 105, Garry Shandling (story)  Michael Leeson (story)  Garry Shandling (screenplay)  Michael Leeson (screenplay)  Ed Solomon (screenplay)  Peter Tolan (screenplay), Mike Nichols, 5.6, R, tt0181151, 7662, Comedy  Sci-Fi, 1 nomination.
Rugrats in Paris: The Movie, 2000, 17 Nov 2000, English, 78, J. David Stem  David N. Weiss  Jill Gorey  Barbara Herndon  Kate Boutilier  Peter Chung (characters)  Gabor Csupo (characters)  Paul Germain  Arlene Klasky (characters), Stig Bergqvist  Paul Demeyer, 6.1, G, tt0213203, 6996, Animation  Adventure  Comedy, 2 wins & 7 nominations.
Urban Legends: Final Cut, 2000, 22 Sep 2000, English, 97, Silvio Horta (characters)  Paul Harris Boardman  Scott Derrickson, John Ottman, 4.0, R, tt0192731, 12199, Horror  Mystery  Thriller, 1 win & 1 nomination.
Taxi 2, 2000, 6 Oct 2000, French, 88, Luc Besson, Gérard Krawczyk, 6.4, NOT RATED, tt0183869, 36726, Action  Comedy  Crime, 1 win.
'The Simpsons': America's First Family, 2000, 23 Jun 2000, English, 50, N/A, N/A, 8.1, N/A, tt0250735, 256, Documentary, N/A
101 Reykjavík, 2000, 1 Jun 2000, Icelandic, 88, Hallgrímur Helgason (novel)  Baltasar Kormákur, Baltasar Kormákur, 6.9, NOT RATED, tt0237993, 7733, Comedy  Romance, 9 wins & 11 nominations.
2001: A Space Travesty, 2000, 7 Sep 2001, English, 99, Vince Di Clemente (contributing writer)  Alan Shearman (screenplay), Allan A. Goldstein, 3.2, R, tt0157262, 8939, Comedy  Sci-Fi, N/A
24 Hours in London, 2000, 14 Jul 2000, English, 90, Alexander Finbow, Alexander Finbow, 3.6, R, tt0222666, 559, Crime  Thriller, N/A
3 Idiots w/ GUNS, 2000, N/A, N/A, 85, Brad Cook, Brad Cook, 7.7, N/A, tt0222441, 10, N/A, N/A
3 Strikes, 2000, 1 Mar 2000, English, 82, DJ Pooh, DJ Pooh, 3.8, R, tt0199290, 1362, Comedy, N/A
A Diva's Christmas Carol, 2000, 13 Dec 2000, English, 120, Richard Schenkman, Richard Schenkman, 6.4, PG, tt0270317, 819, Comedy  Musical  Fantasy, N/A
A Night with Sabrina Love, 2000, 8 Jun 2000, Spanish, 100, Alejandro Agresti (screenplay)  Pedro Mairal (novel), Alejandro Agresti, 6.5, N/A, tt0247887, 669, Comedy  Drama, 2 wins & 4 nominations.
A Piece of Eden, 2000, 15 Sep 2000, English, 106, Dorothy Tristan, John D. Hancock, 6.9, N/A, tt0181945, 85, Comedy  Drama, N/A
A Storm in Summer, 2000, 27 Feb 2000, English, 94, Rod Serling  Rod Serling, Robert Wise, 7.1, N/A, tt0217066, 368, Drama, 3 wins & 3 nominations.
A Sudden Loss of Gravity, 2000, 10 Mar 2000, English, 90, Jim Dwyer  Todd Verow, Todd Verow, 5.9, N/A, tt0226498, 47, N/A, N/A
Aberdeen, 2000, 8 Sep 2000, English, 106, Hans Petter Moland (screenplay)  Kristin Amundsen (screenplay)  Hans Petter Moland (based on an idea by)  Lars Bill Lundholm (based on an idea by), Hans Petter Moland, 7.3, N/A, tt0168446, 2404, Drama, 9 wins & 6 nominations.
Across the Line, 2000, 1 Feb 2000, English, 99, Sigal Erez  Martin Spottl, Martin Spottl, 6.0, N/A, tt0164318, 129, Drama  Thriller, 1 win.
Actors, 2000, 5 Apr 2000, French, 103, Bertrand Blier, Bertrand Blier, 5.7, N/A, tt0211900, 757, Comedy, N/A
Adventures in Wild California, 2000, 3 Feb 2001, English, 41, Mark Krenzien, Greg MacGillivray, 6.9, N/A, tt0244303, 141, Documentary  Short, 1 nomination.
After Alice, 2000, 15 Feb 2000, English, 100, Jeff Miller, Paul Marcus, 5.2, R, tt0212742, 1417, Crime  Drama  Mystery, N/A
After the Reconciliation, 2000, 27 Dec 2000, French, 74, Anne-Marie Miéville, Anne-Marie Miéville, 6.4, N/A, tt0264378, 93, Drama, N/A
Aladdin and the Adventure of All Time, 2000, 13 Jun 2000, English, 81, Craig J. Nevius (screenplay), Cirio H. Santiago, 4.5, G, tt0197220, 37, Animation  Adventure  Family, N/A
Ali Zaoua: Prince of the Streets, 2000, 25 Nov 2000, Arabic, 90, Nabil Ayouch  Nathalie Saugeon, Nabil Ayouch, 7.5, N/A, tt0260688, 1842, Drama  Crime, 22 wins & 2 nominations.
Alley Cats Strike, 2000, 18 Mar 2000, English, 103, Gregory K. Pincus, Rod Daniel, 6.2, TV-G, tt0217990, 1265, Drama  Family  Sport, 1 nomination.
Along for the Ride, 2000, 17 Feb 2001, English, 99, Jim Moores  Bryan W. Simon (additional dialogue), Bryan W. Simon, 7.4, N/A, tt0206545, 44, Drama, 1 win.
Alvin and the Chipmunks Meet the Wolfman, 2000, 29 Aug 2000, N/A, 77, John Loy (screenplay), Kathi Castillo, 6.8, G, tt0252227, 621, Animation  Horror  Family, N/A
Amantes de Luna Llena, 2000–2002, 22 Aug 2000, Spanish, 45, N/A, N/A, 8.5, N/A, tt0271276, 33, N/A, N/A
The Last American Virgin, 2000, N/A, N/A, 10, Andrew Van Slee, Andrew Van Slee, 4.4, N/A, tt0244622, 50, Comedy  Short, N/A
An American Daughter, 2000, 5 Jun 2000, English, 91, Wendy Wasserstein (play)  Wendy Wasserstein (teleplay), Sheldon Larry, 5.6, N/A, tt0217249, 103, Drama, Nominated for 1 Golden Globe. Another 1 win & 2 nominations.
An Everlasting Piece, 2000, 23 Mar 2001, English, 103, Barry McEvoy, Barry Levinson, 6.3, R, tt0218182, 1363, Comedy, 1 nomination.
An Extremely Goofy Movie, 2000, 29 Feb 2000, English, 76, Scott Spencer Gordon (screenplay)  Hillary Carlip (additional screenplay material), Douglas McCarthy, 6.4, G, tt0208185, 4681, Animation  Comedy  Family, 1 win & 1 nomination.
Apokalypse 99 - Anatomie eines Amokläufers, 2000, N/A, Russian, 90, Mathias Klaschka  Karsten Laske, Dmitriy Astrakhan, 4.6, N/A, tt0247934, 5, N/A, N/A
And I Hate You So, 2000, 30 Jun 2000, Cantonese, 96, Ivy Ho (screenplay), Chung Man Yee, 6.2, N/A, tt0253955, 254, Comedy  Romance, 2 nominations.
Ángel negro, 2000, 2 Nov 2000, Spanish, N/A, Jorge Olguín, Jorge Olguín, 4.4, N/A, tt0226701, 264, Horror, 2 nominations.
Animal Factory, 2000, 1 Aug 2000, English, 94, Edward Bunker (novel)  Edward Bunker (screenplay)  John Steppling (screenplay), Steve Buscemi, 6.6, R, tt0204137, 10136, Crime  Drama, 1 nomination.
Anne of Green Gables: The Continuing Story, 2000, 23 Jul 2000, English, 185, Jeff Boulton (interactive adaptation)  Lucy Maud Montgomery (characters)  Laurie Pearson  Kevin Sullivan, Stefan Scaini, 6.8, N/A, tt0158466, 2657, Drama  Family  Romance, 6 nominations.
Another Woman's Husband, 2000, 6 Mar 2000, English, 91, Anna Tuttle Villegas (novel)  Lynne Hugo (novel)  Susan Arnout Smith (teleplay), Noel Nosseck, 5.7, NOT RATED, tt0220794, 319, Drama, N/A
Arabian Nights, 2000, 30 Apr 2000, English, 175, Peter Barnes, Steve Barron, 7.5, N/A, tt0181199, 3778, Family  Fantasy  Adventure, Won 1 Primetime Emmy. Another 1 win & 6 nominations.
Arthur's Perfect Christmas, 2000, 23 Nov 2000, English, 60, Peter K. Hirsch, Greg Bailey, 8.0, TV-Y, tt0268948, 242, Animation  Comedy  Family, N/A
Asylum, 2000, 11 Sep 2000, English, 56, Christopher Petit  Iain Sinclair, Christopher Petit  Iain Sinclair, 5.9, N/A, tt0275941, 14, Documentary, N/A
Auggie Rose, 2000, 18 Mar 2001, English, 109, Matthew Tabak, Matthew Tabak, 6.3, R, tt0219519, 1260, Drama  Mystery, N/A
Bænken - med virkeligheden som udgangspunkt, 2000, N/A, Danish, 25, Michael Sandager, Michael Sandager, 5.3, N/A, tt0400267, 9, Short  Documentary, N/A
Backstage, 2000, 6 Sep 2000, English, 86, N/A, Chris Fiore, 5.6, R, tt0259207, 236, Documentary, 1 nomination.
Bad boy dak gung, 2000, 15 Dec 2000, Cantonese, 105, Manfred Wong, Wai Man Yip, 5.0, N/A, tt0284878, 174, Action  Comedy  Drama, N/A
Badal, 2000, 11 Feb 2000, Hindi, 166, Raj Kanwar (story)  Robin Bhatt (screenplay)  Sutanu Gupta (screenplay)  Santosh Saroj (dialogue), Raj Kanwar, 4.6, N/A, tt0247944, 695, Action  Crime  Drama, N/A
Ballen i øyet, 2000, 18 Feb 2000, Norwegian, 81, Beate Grimsrud, Catrine Telle, 4.6, N/A, tt0172160, 42, Comedy  Fantasy, N/A
Barking Dogs Never Bite, 2000, 19 Feb 2000, Korean, 110, Joon-ho Bong  Ji-ho Song  Derek Son Tae-woong, Joon-ho Bong, 7.1, N/A, tt0269743, 2597, Comedy, 3 wins & 3 nominations.
Batman Beyond: Return of the Joker, 2000, 7 Mar 2001, English, 76, Bob Kane (character created by: Batman)  Paul Dini (story)  Glen Murakami (story)  Bruce W. Timm (story)  Paul Dini (screenplay), Curt Geda, 7.8, PG-13, tt0233298, 13174, Animation  Action  Crime, 3 wins & 5 nominations.
Beautiful Joe, 2000, 9 Jun 2000, English, 98, Stephen Metcalfe, Stephen Metcalfe, 5.8, R, tt0200472, 1874, Comedy  Drama, N/A
Darlin's Derrieres: The Beautiful People, 2000, N/A, English, 140, Jessica Darlin, Jessica Darlin, N/A, X, tt0272066, N/A, Adult, N/A
Beethoven's 3rd, 2000, 25 Jul 2000, English, 99, John Hughes (characters)  Amy Holden Jones (characters)  Jeff Schechter, David M. Evans, 3.8, G, tt0206588, 2939, Family  Comedy, 1 nomination.
Behind the Mission: The Making of 'M:I-2', 2000, 7 Nov 2000, English, 15, N/A, N/A, 4.3, N/A, tt0364984, 85, Documentary  Short, N/A
Believe, 2000, 22 Mar 2000, English, 96, Richard Goudreau  Roc LaFortune  Robert Tinnell (story), Robert Tinnell, 5.4, PG, tt0207333, 664, Family  Horror, 1 win.
Best Kept Secrets, 2000–, N/A, English, N/A, N/A, N/A, 8.3, N/A, tt0318872, 6, N/A, N/A
Better Than Sex, 2000, 9 Nov 2000, English, 95, Jonathan Teplitzky, Jonathan Teplitzky, 6.4, R, tt0236019, 1884, Drama  Romance, 1 win & 12 nominations.
Beyond the Ocean, 2000, 22 Jan 2000, Russian, 89, Aleksis Brunner  Tony Pemberton, Tony Pemberton, 6.3, N/A, tt0220332, 38, Drama, 1 win & 2 nominations.
Big Eden, 2000, 18 Apr 2000, English, 118, Thomas Bezucha, Thomas Bezucha, 7.4, PG-13, tt0212815, 3048, Drama  Romance, 9 wins & 1 nomination.
Big Money Hustlas, 2000, 18 Jul 2000, English, 97, Violent J  Harland Williams (additional dialogue)  Shaggy 2 Dope (additional dialogue)  John G. Brennan (additional dialogue)  John Cafiero (additional dialogue)  Suzanne Cafiero (additional dialogue)  Monoxide (additional dialogue)  Mick Foley (additional dialogue)  Kamal Ahmed (additional dialogue)  Jamie Madrox (additional dialogue)  Rudy Ray Moore (additional dialogue), John Cafiero, 5.9, N/A, tt0193007, 1296, Comedy  Crime, N/A
Bloody Beach, 2000, 12 Aug 2000, Korean, 91, Seung-jae Baek  Jin-soo Noh  Mi-young Park  Hae-won Shim  Kwang-soo Son, In Soo Kim, 5.3, N/A, tt0291043, 237, Crime  Horror  Mystery, N/A
Bloody Murder, 2000, 12 Sep 2000, English, 88, John R. Stevenson, Ralph E. Portillo, 2.9, R, tt0240380, 1309, Drama  Horror  Thriller, N/A
Body and Soul, 2000, 20 Jun 2000, English, 91, N/A, Sam Henry Kass, 4.0, R, tt0159293, 178, Drama  Sport, N/A
Boesman and Lena, 2000, 4 Apr 2001, English, 90, Athol Fugard (play)  John Berry (adaptation), John Berry, 5.8, N/A, tt0197311, 197, Drama, 3 nominations.
Bonhoeffer: Agent of Grace, 2000, 24 Aug 2000, English, 88, Gareth Jones  Eric Till, Eric Till, 6.4, N/A, tt0250264, 400, Crime  Drama  History, 2 wins & 1 nomination.
Boogiepop wa Warawanai: Boogiepop and Others, 2000, N/A, Japanese, N/A, Sadayuki Murai (screenplay)  Kouhei Kadono (novel), Ryu Kaneda, 5.8, N/A, tt0331906, 113, Horror, N/A
Bootmen, 2000, 5 Oct 2000, English, 95, Steve Worland (story)  Hilary Linstead (story)  Dein Perry (story)  Steve Worland (screenplay), Dein Perry, 6.2, R, tt0210584, 1867, Comedy  Drama  Romance, 9 wins & 3 nominations.
Bossa Nova, 2000, 31 Mar 2000, Portuguese, 95, Alexandre Machado  Sérgio Sant'Anna (story)  Fernanda Young, Bruno Barreto, 6.5, R, tt0180837, 1511, Comedy  Romance  Drama, 3 nominations.
Bounce: Behind the Velvet Rope, 2000, 7 Sep 2001, English, 71, N/A, Steven Cantor, 6.7, N/A, tt0238066, 168, Documentary, 1 win.
Bread and Roses, 2000, 25 Oct 2000, English, 110, Paul Laverty (screenplay), Ken Loach, 7.1, R, tt0212826, 4278, Drama, 5 wins & 10 nominations.
Bread and Tulips, 2000, 3 Mar 2000, Italian, 114, Silvio Soldini (story)  Doriana Leondeff (story)  Silvio Soldini (screenplay)  Doriana Leondeff (screenplay), Silvio Soldini, 7.4, PG-13, tt0237539, 7495, Comedy  Romance, 24 wins & 10 nominations.
Legally Blonde, 2001, 13 Jul 2001, English, 96, Amanda Brown (novel)  Karen McCullah (screenplay)  Kirsten Smith (screenplay), Robert Luketic, 6.2, PG-13, tt0250494, 109919, Comedy  Romance, Nominated for 2 Golden Globes. Another 6 wins & 10 nominations.
Harry Potter and the Sorcerer's Stone, 2001, 16 Nov 2001, English, 152, J.K. Rowling (novel)  Steve Kloves (screenplay), Chris Columbus, 7.5, PG, tt0241527, 382400, Adventure  Family  Fantasy, Nominated for 3 Oscars. Another 15 wins & 59 nominations.
Wet Hot American Summer, 2001, 11 Apr 2002, English, 97, Michael Showalter  David Wain, David Wain, 6.7, R, tt0243655, 23293, Comedy  Romance, 1 nomination.
The Fast and the Furious, 2001, 22 Jun 2001, English, 106, Ken Li (magazine article "Racer X")  Gary Scott Thompson (screen story)  Gary Scott Thompson (screenplay)  Erik Bergquist (screenplay)  David Ayer (screenplay), Rob Cohen, 6.6, PG-13, tt0232500, 228584, Action  Crime  Thriller, 9 wins & 12 nominations.
